page        index   level   data    free    records 
125         47      0       8118    8074    123     
126         47      0       8118    8074    123     
127         47      0       8118    8074    123     
128         53      0       12360   3672    618     
129         53      0       11220   4838    561     
130         53      0       12020   4020    601     
131         53      0       11780   4268    589     
132         53      0       10560   5506    528     
133         47      1       8820    7202    490     
134         47      1       8982    7040    499     
135         47      1       8838    7186    491     
136         53      1       8232    7856    343     
137         53      1       8520    7590    355     
138         47      1       8856    7166    492     
139         53      1       9408    6690    392     
140         47      1       8892    7130    494     
141         53      1       8208    7944    342     
142         47      1       9054    6964    503     
143         53      1       8712    7392    363     
144         47      1       8928    7098    496     
145         53      1       8808    7302    367     
146         47      1       8964    7060    498     
147         53      1       8952    7180    373     
148         53      1       8280    7814    345     
149         47      1       8856    7166    492     
150         53      1       8352    7796    348     
151         47      1       8838    7184    491     
152         53      1       9288    6812    387     
153         47      1       8928    7094    496     
154         53      1       7992    8126    333     
155         47      1       9090    6932    505     
156         53      1       8160    7982    340     
157         47      1       8964    7058    498     
158         53      1       9528    6560    397     
159         47      1       8964    7058    498     
160         53      1       8064    8076    336     
161         47      1       8784    7238    488     
162         53      1       8784    7318    366     
163         53      1       8376    7718    349     
164         47      1       8730    7294    485     
165         53      1       8712    7422    363     
166         47      1       9018    7000    501     
167         53      1       10152   5930    423     
168         47      1       9072    6946    504     
169         53      1       8640    7470    360     
170         47      1       9018    7004    501     
171         53      1       8424    7710    351     
172         47      1       8910    7112    495     
173         53      1       8592    7498    358     
174         47      1       8892    7130    494     
175         53      1       8544    7598    356     
176         47      1       8964    7056    498     
177         53      1       8928    7190    372     
178         47      1       9000    7018    500     
179         53      1       9072    7022    378     
180         47      1       9162    6856    509     
181         53      1       8304    7850    346     
182         53      1       8520    7566    355     
183         47      1       8910    7112    495     
184         53      1       8424    7714    351     
185         47      1       8766    7256    487     
186         53      1       9720    6382    405     
187         47      1       8820    7202    490     
188         53      1       7944    8172    331     
189         47      1       9090    6928    505     
190         53      1       8064    8024    336     
191         47      1       9072    6946    504     
192         53      0       13800   2210    690     
193         53      0       12460   3570    623     
194         53      0       13960   2046    698     
195         53      0       13400   2616    670     
196         53      0       13280   2746    664     
197         53      0       14640   1346    732     
198         53      0       12500   3528    625     
199         53      0       12620   3406    631     
200         53      0       7740    8368    387     
201         53      0       12320   3704    616     
202         53      0       12020   4020    601     
203         53      0       13120   2900    656     
204         53      0       13720   2280    686     
205         53      0       12660   3366    633     
206         53      0       13260   2756    663     
207         53      0       13620   2396    681     
208         53      0       12680   3346    634     
209         53      0       12120   3920    606     
210         53      0       12080   3958    604     
211         53      0       13040   2978    652     
212         53      0       11240   4814    562     
213         53      0       11360   4688    568     
214         53      0       11480   4570    574     
215         53      0       13340   2670    667     
216         53      0       9940    6138    497     
217         53      0       11260   4790    563     
218         53      0       10100   5976    505     
219         53      0       10680   5386    534     
220         53      0       11500   4552    575     
221         53      0       10680   5380    534     
222         53      0       11880   4156    594     
223         53      0       10580   5486    529     
224         53      0       12520   3520    626     
225         53      0       15280   704     764     
226         53      0       13760   2250    688     
227         53      0       13900   2110    695     
228         53      0       7680    8436    384     
229         53      0       14040   1966    702     
230         53      0       13520   2494    676     
231         53      0       12200   3846    610     
232         53      0       12180   3852    609     
233         53      0       13920   2092    696     
234         53      0       11940   4104    597     
235         53      0       13340   2674    667     
236         53      0       12580   3450    629     
237         53      0       8060    7996    403     
238         53      0       12280   3756    614     
239         53      0       12280   3746    614     
240         53      0       12560   3472    628     
241         53      0       11980   4056    599     
242         53      0       12480   3552    624     
243         53      0       11900   4142    595     
244         53      0       12760   3270    638     
245         53      0       13380   2640    669     
246         53      0       11360   4692    568     
247         53      0       12780   3242    639     
248         53      0       13240   2780    662     
249         53      0       11660   4398    583     
250         53      0       13880   2128    694     
251         53      0       12680   3352    634     
252         53      0       11880   4162    594     
253         53      0       12060   3988    603     
254         53      0       15180   806     759     
255         53      0       13040   2980    652     
256         47      0       8118    8074    123     
257         47      0       8118    8074    123     
258         47      0       8118    8074    123     
259         47      0       8118    8074    123     
260         47      0       15932   200     247     
261         47      0       15067   1065    247     
262         47      0       15067   1065    247     
263         47      0       15067   1065    247     
264         47      0       15067   1065    247     
265         47      0       15067   1065    247     
266         47      0       15067   1065    247     
267         47      0       15067   1065    247     
268         47      0       15067   1065    247     
269         47      0       15067   1065    247     
270         47      0       15067   1065    247     
271         47      0       15067   1065    247     
272         47      0       15067   1065    247     
273         47      0       15067   1065    247     
274         47      0       15067   1065    247     
275         47      0       15067   1065    247     
276         47      0       15067   1065    247     
277         47      0       15067   1065    247     
278         47      0       15067   1065    247     
279         47      0       15067   1065    247     
280         47      0       15067   1065    247     
281         47      0       15067   1065    247     
282         47      0       15067   1065    247     
283         47      0       15067   1065    247     
284         47      0       15067   1065    247     
285         47      0       15067   1065    247     
286         47      0       15067   1065    247     
287         47      0       15067   1065    247     
288         47      0       15006   1126    246     
289         47      0       15048   1092    228     
290         47      0       15048   1092    228     
291         47      0       15048   1092    228     
292         47      0       15048   1092    228     
293         47      0       15048   1092    228     
294         47      0       15048   1092    228     
295         47      0       15048   1092    228     
296         47      0       15048   1092    228     
297         47      0       15048   1092    228     
298         47      0       15048   1092    228     
299         47      0       15048   1092    228     
300         47      0       15048   1092    228     
301         47      0       15048   1092    228     
302         47      0       15048   1092    228     
303         47      0       15048   1092    228     
304         47      0       15048   1092    228     
305         47      0       15048   1092    228     
306         47      0       15048   1092    228     
307         47      0       15048   1092    228     
308         47      0       15048   1092    228     
309         47      0       15048   1092    228     
310         47      0       15048   1092    228     
311         47      0       15048   1092    228     
312         47      0       15048   1092    228     
313         47      0       15048   1092    228     
314         47      0       15048   1092    228     
315         47      0       15048   1092    228     
316         47      0       15048   1092    228     
317         47      0       15048   1092    228     
318         47      0       15048   1092    228     
319         47      0       15048   1092    228     
320         47      0       15048   1092    228     
321         47      0       15048   1092    228     
322         47      0       15048   1092    228     
323         47      0       15048   1092    228     
324         47      0       15048   1092    228     
325         47      0       15048   1092    228     
326         47      0       15048   1092    228     
327         47      0       15048   1092    228     
328         47      0       15048   1092    228     
329         47      0       15048   1092    228     
330         47      0       15048   1092    228     
331         47      0       15048   1092    228     
332         47      0       15048   1092    228     
333         47      0       15048   1092    228     
334         47      0       15048   1092    228     
335         47      0       15048   1092    228     
336         47      0       15048   1092    228     
337         47      0       15048   1092    228     
338         47      0       15048   1092    228     
339         47      0       15048   1092    228     
340         47      0       15048   1092    228     
341         47      0       15048   1092    228     
342         47      0       15048   1092    228     
343         47      0       15048   1092    228     
344         47      0       15048   1092    228     
345         47      0       15048   1092    228     
346         47      0       15048   1092    228     
347         47      0       15048   1092    228     
348         47      0       15048   1092    228     
349         47      0       15048   1092    228     
350         47      0       15048   1092    228     
351         47      0       15048   1092    228     
352         47      0       15048   1092    228     
353         47      0       15048   1092    228     
354         47      0       15048   1092    228     
355         47      0       15048   1092    228     
356         47      0       15048   1092    228     
357         47      0       15048   1092    228     
358         47      0       15048   1092    228     
359         47      0       15048   1092    228     
360         47      0       15048   1092    228     
361         47      0       15048   1092    228     
362         47      0       15048   1092    228     
363         47      0       15048   1092    228     
364         47      0       15048   1092    228     
365         47      0       15048   1092    228     
366         47      0       15048   1092    228     
367         47      0       15048   1092    228     
368         47      0       15048   1092    228     
369         47      0       15048   1092    228     
370         47      0       15048   1092    228     
371         47      0       15048   1092    228     
372         47      0       15048   1092    228     
373         47      0       15048   1092    228     
374         47      0       15048   1092    228     
375         47      0       15048   1092    228     
376         47      0       15048   1092    228     
377         47      0       15048   1092    228     
378         47      0       15048   1092    228     
379         47      0       15444   694     234     
380         47      0       8118    8074    123     
381         47      0       8118    8074    123     
382         47      0       8118    8074    123     
383         47      0       8118    8074    123     
384         53      0       11840   4204    592     
385         53      0       13140   2882    657     
386         53      0       12760   3274    638     
387         53      0       5340    10824   267     
388         53      0       12320   3714    616     
389         53      0       11280   4772    564     
390         53      0       12520   3508    626     
391         53      0       10960   5102    548     
392         53      0       11000   5062    550     
393         53      0       11260   4804    563     
394         53      0       14940   1064    747     
395         53      0       11120   4926    556     
396         53      0       14080   1920    704     
397         53      0       11260   4794    563     
398         53      0       11580   4472    579     
399         53      0       11100   4958    555     
400         53      0       11180   4878    559     
401         53      0       12400   3630    620     
402         53      0       12300   3736    615     
403         53      0       11320   4726    566     
404         53      0       12600   3424    630     
405         53      0       8020    8040    401     
406         53      0       10480   5590    524     
407         53      0       11860   4188    593     
408         53      0       11320   4730    566     
409         53      0       12120   3916    606     
410         53      0       10560   5504    528     
411         53      0       11320   4724    566     
412         53      0       10760   5300    538     
413         53      0       11240   4820    562     
414         53      0       9980    6096    499     
415         53      0       10380   5692    519     
416         53      0       13560   2452    678     
417         53      0       15060   922     753     
418         53      0       7860    8258    393     
419         53      0       8200    7910    410     
420         53      0       14080   1930    704     
421         53      0       14240   1750    712     
422         53      0       13660   2352    683     
423         53      0       15140   842     757     
424         53      0       15000   984     750     
425         53      0       7960    8148    398     
426         53      0       15160   832     758     
427         53      0       13700   2314    685     
428         53      0       13680   2334    684     
429         53      0       7840    8274    392     
430         53      0       12920   3102    646     
431         53      0       12560   3470    628     
432         53      0       12820   3204    641     
433         53      0       13380   2638    669     
434         53      0       13200   2810    660     
435         53      0       12840   3192    642     
436         53      0       13740   2266    687     
437         53      0       13480   2532    674     
438         53      0       12520   3504    626     
439         53      0       13400   2618    670     
440         53      0       13120   2896    656     
441         53      0       12920   3100    646     
442         53      0       13140   2882    657     
443         53      0       13060   2960    653     
444         53      0       11300   4752    565     
445         53      0       12320   3714    616     
446         53      0       12980   3038    649     
447         53      0       11960   4086    598     
448         47      0       8118    8074    123     
449         47      0       8118    8074    123     
450         47      0       8118    8074    123     
451         47      0       8118    8074    123     
452         47      0       15237   895     247     
453         47      0       15067   1065    247     
454         47      0       15067   1065    247     
455         47      0       15067   1065    247     
456         47      0       15067   1065    247     
457         47      0       15067   1065    247     
458         47      0       15067   1065    247     
459         47      0       15067   1065    247     
460         47      0       15067   1065    247     
461         47      0       15067   1065    247     
462         47      0       15067   1065    247     
463         47      0       15067   1065    247     
464         47      0       15067   1065    247     
465         47      0       15067   1065    247     
466         47      0       15067   1065    247     
467         47      0       15067   1065    247     
468         47      0       15067   1065    247     
469         47      0       15067   1065    247     
470         47      0       15067   1065    247     
471         47      0       15067   1065    247     
472         47      0       15067   1065    247     
473         47      0       15067   1065    247     
474         47      0       15067   1065    247     
475         47      0       15067   1065    247     
476         47      0       15067   1065    247     
477         47      0       15067   1065    247     
478         47      0       15067   1065    247     
479         47      0       15067   1065    247     
480         47      0       15006   1126    246     
481         47      0       15048   1092    228     
482         47      0       15048   1092    228     
483         47      0       15048   1092    228     
484         47      0       15048   1092    228     
485         47      0       15048   1092    228     
486         47      0       15048   1092    228     
487         47      0       15048   1092    228     
488         47      0       15048   1092    228     
489         47      0       15048   1092    228     
490         47      0       15048   1092    228     
491         47      0       15048   1092    228     
492         47      0       15048   1092    228     
493         47      0       15048   1092    228     
494         47      0       15048   1092    228     
495         47      0       15048   1092    228     
496         47      0       15048   1092    228     
497         47      0       15048   1092    228     
498         47      0       15048   1092    228     
499         47      0       15048   1092    228     
500         47      0       15048   1092    228     
501         47      0       15048   1092    228     
502         47      0       15048   1092    228     
503         47      0       15048   1092    228     
504         47      0       15048   1092    228     
505         47      0       15048   1092    228     
506         47      0       15048   1092    228     
507         47      0       15048   1092    228     
508         47      0       15048   1092    228     
509         47      0       15048   1092    228     
510         47      0       15048   1092    228     
511         47      0       15048   1092    228     
512         47      0       15048   1092    228     
513         47      0       15048   1092    228     
514         47      0       15048   1092    228     
515         47      0       15048   1092    228     
516         47      0       15048   1092    228     
517         47      0       15048   1092    228     
518         47      0       15048   1092    228     
519         47      0       15048   1092    228     
520         47      0       15048   1092    228     
521         47      0       15048   1092    228     
522         47      0       15048   1092    228     
523         47      0       15048   1092    228     
524         47      0       15048   1092    228     
525         47      0       15048   1092    228     
526         47      0       15048   1092    228     
527         47      0       15048   1092    228     
528         47      0       15048   1092    228     
529         47      0       15048   1092    228     
530         47      0       15048   1092    228     
531         47      0       15048   1092    228     
532         47      0       15048   1092    228     
533         47      0       15048   1092    228     
534         47      0       15048   1092    228     
535         47      0       15048   1092    228     
536         47      0       15048   1092    228     
537         47      0       15048   1092    228     
538         47      0       15048   1092    228     
539         47      0       15048   1092    228     
540         47      0       15048   1092    228     
541         47      0       15048   1092    228     
542         47      0       15048   1092    228     
543         47      0       15048   1092    228     
544         47      0       15048   1092    228     
545         47      0       15048   1092    228     
546         47      0       15048   1092    228     
547         47      0       15048   1092    228     
548         47      0       15048   1092    228     
549         47      0       15048   1092    228     
550         47      0       15048   1092    228     
551         47      0       15048   1092    228     
552         47      0       15048   1092    228     
553         47      0       15048   1092    228     
554         47      0       15048   1092    228     
555         47      0       15048   1092    228     
556         47      0       15048   1092    228     
557         47      0       15048   1092    228     
558         47      0       15048   1092    228     
559         47      0       15048   1092    228     
560         47      0       15048   1092    228     
561         47      0       15048   1092    228     
562         47      0       15048   1092    228     
563         47      0       15048   1092    228     
564         47      0       15048   1092    228     
565         47      0       15048   1092    228     
566         47      0       15048   1092    228     
567         47      0       15048   1092    228     
568         47      0       15048   1092    228     
569         47      0       15048   1092    228     
570         47      0       15048   1092    228     
571         47      0       15048   1092    228     
572         47      0       8052    8140    122     
573         47      0       8118    8074    123     
574         47      0       8118    8074    123     
575         47      0       8118    8074    123     
576         47      0       8118    8074    123     
577         47      0       8118    8074    123     
578         47      0       8118    8074    123     
579         47      0       8118    8074    123     
580         47      0       15627   505     247     
581         47      0       15067   1065    247     
582         47      0       15067   1065    247     
583         47      0       15067   1065    247     
584         47      0       15067   1065    247     
585         47      0       15067   1065    247     
586         47      0       15067   1065    247     
587         47      0       15067   1065    247     
588         47      0       15067   1065    247     
589         47      0       15067   1065    247     
590         47      0       15067   1065    247     
591         47      0       15067   1065    247     
592         47      0       15067   1065    247     
593         47      0       15067   1065    247     
594         47      0       15067   1065    247     
595         47      0       15067   1065    247     
596         47      0       15067   1065    247     
597         47      0       15067   1065    247     
598         47      0       15067   1065    247     
599         47      0       15067   1065    247     
600         47      0       15067   1065    247     
601         47      0       15067   1065    247     
602         47      0       15067   1065    247     
603         47      0       15067   1065    247     
604         47      0       15067   1065    247     
605         47      0       15067   1065    247     
606         47      0       15067   1065    247     
607         47      0       15067   1065    247     
608         47      0       15006   1126    246     
609         47      0       15048   1092    228     
610         47      0       15048   1092    228     
611         47      0       15048   1092    228     
612         47      0       15048   1092    228     
613         47      0       15048   1092    228     
614         47      0       15048   1092    228     
615         47      0       15048   1092    228     
616         47      0       15048   1092    228     
617         47      0       15048   1092    228     
618         47      0       15048   1092    228     
619         47      0       15048   1092    228     
620         47      0       15048   1092    228     
621         47      0       15048   1092    228     
622         47      0       15048   1092    228     
623         47      0       15048   1092    228     
624         47      0       15048   1092    228     
625         47      0       15048   1092    228     
626         47      0       15048   1092    228     
627         47      0       15048   1092    228     
628         47      0       15048   1092    228     
629         47      0       15048   1092    228     
630         47      0       15048   1092    228     
631         47      0       15048   1092    228     
632         47      0       15048   1092    228     
633         47      0       15048   1092    228     
634         47      0       15048   1092    228     
635         47      0       15048   1092    228     
636         47      0       15048   1092    228     
637         47      0       15048   1092    228     
638         47      0       15048   1092    228     
639         47      0       15048   1092    228     
640         53      0       8820    7274    441     
641         53      0       14040   1968    702     
642         53      0       13900   2106    695     
643         53      0       13620   2386    681     
644         53      0       12520   3518    626     
645         53      0       12500   3536    625     
646         53      0       13900   2104    695     
647         53      0       14880   1112    744     
648         53      0       13600   2412    680     
649         53      0       13080   2940    654     
650         53      0       12840   3186    642     
651         53      0       13080   2948    654     
652         53      0       12820   3204    641     
653         53      0       13220   2800    661     
654         53      0       11880   4156    594     
655         53      0       12660   3368    633     
656         53      0       13620   2392    681     
657         53      0       12340   3688    617     
658         53      0       12940   3088    647     
659         53      0       13100   2928    655     
660         53      0       12180   3846    609     
661         53      0       12000   4042    600     
662         53      0       13340   2676    667     
663         53      0       13240   2786    662     
664         53      0       11940   4098    597     
665         53      0       11260   4798    563     
666         53      0       11780   4256    589     
667         53      0       13000   3022    650     
668         53      0       10840   5220    542     
669         53      0       12500   3532    625     
670         53      0       11680   4360    584     
671         53      0       11000   5060    550     
672         53      0       12500   3534    625     
673         53      0       12560   3470    628     
674         53      0       13460   2550    673     
675         53      0       11540   4518    577     
676         53      0       12020   4024    601     
677         53      0       11680   4372    584     
678         53      0       12920   3106    646     
679         53      0       12000   4042    600     
680         53      0       11580   4468    579     
681         53      0       15160   822     758     
682         53      0       11600   4446    580     
683         53      0       12400   3640    620     
684         53      0       10480   5582    524     
685         53      0       12020   4018    601     
686         53      0       11760   4284    588     
687         53      0       13820   2182    691     
688         53      0       11080   4984    554     
689         53      0       11180   4868    559     
690         53      0       11540   4508    577     
691         53      0       11460   4590    573     
692         53      0       12120   3918    606     
693         53      0       11320   4730    566     
694         53      0       11480   4568    574     
695         53      0       10580   5486    529     
696         53      0       11900   4142    595     
697         53      0       12000   4040    600     
698         53      0       11740   4302    587     
699         53      0       11800   4246    590     
700         53      0       11900   4150    595     
701         53      0       10640   5420    532     
702         53      0       11040   5014    552     
703         53      0       10780   5288    539     
704         47      0       15048   1092    228     
705         47      0       15048   1092    228     
706         47      0       15048   1092    228     
707         47      0       15048   1092    228     
708         47      0       15048   1092    228     
709         47      0       15048   1092    228     
710         47      0       15048   1092    228     
711         47      0       15048   1092    228     
712         47      0       15048   1092    228     
713         47      0       15048   1092    228     
714         47      0       15048   1092    228     
715         47      0       15048   1092    228     
716         47      0       15048   1092    228     
717         47      0       15048   1092    228     
718         47      0       15048   1092    228     
719         47      0       15048   1092    228     
720         47      0       15048   1092    228     
721         47      0       15048   1092    228     
722         47      0       15048   1092    228     
723         47      0       15048   1092    228     
724         47      0       15048   1092    228     
725         47      0       15048   1092    228     
726         47      0       15048   1092    228     
727         47      0       15048   1092    228     
728         47      0       15048   1092    228     
729         47      0       15048   1092    228     
730         47      0       15048   1092    228     
731         47      0       15048   1092    228     
732         47      0       15048   1092    228     
733         47      0       15048   1092    228     
734         47      0       15048   1092    228     
735         47      0       15048   1092    228     
736         47      0       15048   1092    228     
737         47      0       15048   1092    228     
738         47      0       15048   1092    228     
739         47      0       15048   1092    228     
740         47      0       15048   1092    228     
741         47      0       15048   1092    228     
742         47      0       15048   1092    228     
743         47      0       15048   1092    228     
744         47      0       15048   1092    228     
745         47      0       15048   1092    228     
746         47      0       15048   1092    228     
747         47      0       15048   1092    228     
748         47      0       15048   1092    228     
749         47      0       15048   1092    228     
750         47      0       15048   1092    228     
751         47      0       15048   1092    228     
752         47      0       15048   1092    228     
753         47      0       15048   1092    228     
754         47      0       15048   1092    228     
755         47      0       15048   1092    228     
756         47      0       15048   1092    228     
757         47      0       15048   1092    228     
758         47      0       15048   1092    228     
759         47      0       15048   1092    228     
760         47      0       15048   1092    228     
761         47      0       15048   1092    228     
762         47      0       15048   1092    228     
763         47      0       15048   1092    228     
764         47      0       15444   694     234     
765         47      0       8118    8074    123     
766         47      0       8118    8074    123     
767         47      0       8118    8074    123     
768         53      0       11820   4226    591     
769         53      0       10800   5254    540     
770         53      0       10860   5192    543     
771         53      0       10380   5692    519     
772         53      0       10920   5136    546     
773         53      0       12240   3794    612     
774         53      0       11480   4560    574     
775         53      0       8460    7644    423     
776         53      0       11300   4752    565     
777         53      0       11340   4718    567     
778         53      0       11340   4710    567     
779         53      0       9040    7054    452     
780         53      0       9960    6126    498     
781         53      0       10940   5124    547     
782         53      0       11580   4470    579     
783         53      0       10760   5306    538     
784         53      0       10740   5322    537     
785         53      0       10100   5972    505     
786         53      0       10360   5702    518     
787         53      0       11380   4674    569     
788         53      0       10940   5122    547     
789         53      0       11460   4592    573     
790         53      0       7700    8414    385     
791         53      0       11820   4226    591     
792         53      0       10240   5828    512     
793         53      0       8360    7740    418     
794         53      0       10620   5444    531     
795         53      0       12920   3090    646     
796         53      0       9940    6134    497     
797         53      0       10620   5448    531     
798         53      0       10200   5876    510     
799         53      0       15620   358     781     
800         53      0       15640   336     782     
801         53      0       15180   810     759     
802         53      0       14460   1530    723     
803         53      0       14960   1026    748     
804         53      0       8200    7906    410     
805         53      0       13660   2346    683     
806         53      0       14600   1406    730     
807         53      0       14460   1534    723     
808         53      0       13340   2680    667     
809         53      0       14500   1494    725     
810         53      0       13700   2314    685     
811         53      0       15200   776     760     
812         53      0       13820   2188    691     
813         53      0       13300   2722    665     
814         53      0       15460   520     773     
815         53      0       8540    7560    427     
816         53      0       10440   5632    522     
817         53      0       13480   2532    674     
818         53      0       13340   2680    667     
819         53      0       14540   1448    727     
820         53      0       13220   2796    661     
821         53      0       13380   2638    669     
822         53      0       12900   3116    645     
823         53      0       14040   1968    702     
824         53      0       13800   2218    690     
825         53      0       13160   2860    658     
826         53      0       12020   4024    601     
827         53      0       13560   2466    678     
828         53      0       13440   2570    672     
829         53      0       7940    8176    397     
830         53      0       13160   2856    658     
831         53      0       13960   2052    698     
832         47      0       8118    8074    123     
833         47      0       8118    8074    123     
834         47      0       8118    8074    123     
835         47      0       8118    8074    123     
836         47      0       8118    8074    123     
837         47      0       15112   1022    247     
838         47      0       15067   1065    247     
839         47      0       15067   1065    247     
840         47      0       15067   1065    247     
841         47      0       15067   1065    247     
842         47      0       15067   1065    247     
843         47      0       15067   1065    247     
844         47      0       15067   1065    247     
845         47      0       15067   1065    247     
846         47      0       15067   1065    247     
847         47      0       15067   1065    247     
848         47      0       15067   1065    247     
849         47      0       15067   1065    247     
850         47      0       15067   1065    247     
851         47      0       15067   1065    247     
